id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
4570,,2018-03-15T17:00:17Z,My order was delayed,Hi. The Courier delivered my order 5 minutes late. Can I get a refund?,waiting,7858119547,7858119547,2018-07-24T18:02:44Z,,billing,The Lawn Guru,,04624760,,2019-06-16,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4572,8129791828,2018-03-15T17:00:18Z,"Refund, please!",Hi. I'd like to request a refund of my most recent order. The ice cream had melted by the time it arrived.,waiting,7858174327,7858174327,2018-12-04T03:31:08Z,,,Fit Tonic,sales,28289603,,2018-07-04,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4576,,2018-03-15T17:00:20Z,Deilvery prices,What are the delivery service fees based on?,waiting,7929180588,7929180588,2018-07-24T18:02:45Z,,general_support_request,Marianne,customer_support,06489700,product_3,2019-08-03,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4577,,2018-03-15T17:00:21Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:02:45Z,,becoming_a_courier,Lum's,sales,68331861,product_1,2019-02-16,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4579,7858096207,2018-03-15T17:00:22Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,open,7858174327,7858174327,2018-12-04T03:31:08Z,,billing,Value Giant,sales,35788950,,2019-01-27,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4583,,2018-03-16T13:48:26Z,Chat with Leister,"Chat started: 2018-03-16 01:47 PM UTC
Served by: Lucy Walsh

IP: 83.70.148.193
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Country: Ireland
City: Dublin
URL: https://www.zopim.com/landing/simulate?accountId=42onhcRB2CrwDj4NvsJ5vHzMjLceirJv&subdomain=v2

The chat transcript will be appended when the agent or visitor leaves the chat.",open,360930727768,360930727768,2018-09-03T17:02:21Z,,becoming_a_courier,Big A Auto Parts,customer_support,28451576,product_2,2018-04-25,,"['gift_wrapping', 'zopim_chat', 'zopim_chat_ended']"
4586,7858096207,2018-03-16T21:00:15Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,open,7858174327,7858174327,2018-12-04T03:31:08Z,,,Good Guys,sales,95266888,,2019-08-17,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4588,,2018-03-16T21:00:16Z,Reviews on items,I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.,waiting,7929180588,7929180588,2018-07-24T18:02:46Z,,complaint,Sunny Real Estate Investments,finance,84685205,product_3,2018-08-06,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4589,7858096207,2018-03-16T21:00:16Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",waiting,7858174327,7858174327,2018-12-04T03:31:07Z,,becoming_a_courier,Better Business Ideas and Services,sales,83204758,,2018-06-11,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4591,,2018-03-16T21:00:18Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",waiting,7858067547,7858067547,2018-07-24T18:02:46Z,,becoming_a_merchant__billing,Benesome,marketing__b,03258786,product_2,2019-01-16,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4593,,2018-03-16T21:00:19Z,Tipping?,"Hi, are we supposed to tip the courier? I'm new to this app. :) ",waiting,7858119547,7858119547,2018-07-24T18:02:46Z,,becoming_a_courier,Wealth Zone Group,marketing__a,85156089,product_3,2018-06-04,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4595,7858096207,2018-03-16T21:00:20Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",assigned,7929180588,7929180588,2018-03-16T21:00:20Z,,training,Chief Auto Parts,sales,59054950,product_1,2019-06-07,bronze,"['amer_region', 'emea', 'paid', 'plan_gold', 'vip_user']"
4597,,2018-03-16T21:00:22Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:02:47Z,,becoming_a_merchant__invoice,Naugles,sales,98017737,product_3,2018-11-15,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4598,,2018-03-19T15:00:34Z,Password Help,I can't log into your site. Can you please send me a new password?,waiting,7858067547,7858067547,2018-07-24T18:02:47Z,,becoming_a_merchant__billing,Ukrop's Super Market,marketing__b,05438391,product_1,2019-03-08,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4599,,2018-03-19T15:00:35Z,How does this work?,Hi. I'm new to your site. Can I place an order here or do I need to download the app?,assigned,7858174327,7858174327,2018-12-04T03:31:07Z,,becoming_a_merchant__billing,Gas Legion,finance,22947327,product_3,2020-01-01,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4602,,2018-03-19T15:00:37Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",waiting,7858174327,7858174327,2018-12-04T03:31:07Z,,complaint,Suncoast Video,finance,97820143,product_2,2019-12-25,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4606,,2018-03-19T15:00:40Z,Farmer's market deliveries?,Would you consider doing Saturday-only deliveries from the farmer's market? I'd love to get some fresh produce & flowers delivered.,waiting,7858067547,7858067547,2018-07-24T18:02:48Z,,complaint,Big Wheel,customer_support,30962073,product_2,2019-11-07,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4607,,2018-03-19T15:00:40Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",waiting,7858067547,7858067547,2018-07-24T18:02:48Z,,complaint,LoRay,marketing__b,89788717,product_2,2018-03-21,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4610,,2018-03-19T15:00:42Z,Premium,"Hi, I am interested in switching to premium. What are the benefits?",waiting,7929180588,7929180588,2018-07-24T18:02:48Z,,general_support_request,Idea Infinity,,13686659,product_3,2018-09-17,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4612,,2018-03-19T15:00:44Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,open,7858119547,7858119547,2018-03-19T15:00:44Z,,general_support_request,Ideal Garden Management,sales,42704719,,2019-12-14,gold,"['amer_region', 'gold', 'paid', 'plan_gold']"
4614,7929155048,2018-03-19T15:00:45Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,waiting,7858119547,7858119547,2018-07-24T18:02:48Z,,food_delivery,Netaid,marketing__b,06249941,product_2,2019-05-04,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'training']"
4622,,2018-03-20T19:11:43Z,Chat with Visitor 71862868,"Chat started: 2018-03-20 07:11 PM UTC
Served by: Lester Freamon

IP: 96.37.0.82
User Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0
Country: United States
City: Suffolk
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,362360769047,362360769047,2018-04-17T04:26:34Z,,,Freedom Map,customer_support,58041145,product_2,2019-06-21,platinum,"['eat_well', 'gift_wrapping', 'zopim_chat', 'zopim_chat_ended']"
4623,,2018-03-20T19:13:27Z,Chat with Andy J,"Chat started: 2018-03-20 07:11 PM UTC
Served by: Lester Freamon

IP: 96.37.0.82
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
Country: United States
City: Suffolk
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,362360789247,362325794428,2018-09-25T06:54:37Z,,food_delivery,Lawn N' Order Garden Care,marketing__b,48808972,product_1,2018-05-23,gold,"['eat_well', 'gift_wrapping', 'zopim_chat', 'zopim_chat_ended']"
4625,,2018-03-20T21:00:16Z,My order was delayed,Hi. The Courier delivered my order 5 minutes late. Can I get a refund?,waiting,7858119547,7858119547,2018-07-24T18:02:49Z,,becoming_a_merchant__billing,Life Map,,44568018,,2019-11-30,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4626,8129791828,2018-03-20T21:00:17Z,Gross,Hello. I ordered the Fennel Ice Cream from Ice Cold Creamery but it tasted like a tree branch. Can I please try something else at no charge?,waiting,7858174327,7858174327,2018-12-04T03:31:06Z,,training,Sunny's Surplus,customer_support,40466414,product_3,2019-08-21,silver,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4630,8129791828,2018-03-20T21:00:20Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858174327,7858174327,2018-12-04T03:31:06Z,,training,Rich and Happy,marketing__a,51162244,product_1,2018-04-13,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4631,,2018-03-20T21:00:20Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",open,7858174327,7858174327,2018-12-04T03:31:06Z,,,"Warehouse Club, Inc.",marketing__b,48343224,product_2,2018-07-13,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4632,7858096207,2018-03-20T21:00:21Z,Reviews on items,I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.,waiting,7929180588,7929180588,2018-07-24T18:02:50Z,,,Pro Star Garden Management,,90038710,product_3,2018-04-04,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4633,,2018-03-20T21:00:22Z,Password Help,Please help me reset my password.,waiting,7929180588,7929180588,2018-07-24T18:02:50Z,,general_support_request,Alladin Realty,finance,20864011,product_1,2019-02-20,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4634,,2018-03-20T21:00:22Z,Password,Please help me reset my password.,waiting,7858174327,7858174327,2018-12-04T03:31:05Z,,becoming_a_merchant__invoice,Scott Ties,marketing__b,79022390,product_1,2019-08-30,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4636,,2018-03-21T02:49:04Z,Help with Delivery,Delivery was late... please help,open,26395517047,27599923708,2018-03-21T03:24:39Z,,general_support_request,Gino's Hamburgers,finance,85252937,product_3,2018-07-16,,"['food_delivery', 'gold']"
4640,8129791828,2018-03-21T17:00:18Z,Deilvery prices,What are the delivery service fees based on?,open,7858174327,7858174327,2018-12-04T03:31:05Z,,training,Dubrow's Cafeteria,customer_support,09714316,product_3,2019-10-30,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4642,8129791828,2018-03-21T17:00:19Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",assigned,7858174327,7858174327,2018-12-04T03:31:05Z,,general_support_request,Omni Realty,,82746679,product_2,2018-04-03,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4643,8129791828,2018-03-21T17:00:20Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,open,7858067547,7858067547,2018-03-21T17:00:20Z,,becoming_a_merchant__billing,Gamma Grays,marketing__a,66783852,product_3,2018-02-14,gold,"['amer_region', 'paid', 'product_a', 'subscription_silver']"
4644,,2018-03-21T17:00:20Z,Any PROMO Codes?,"Hi, I was wondering if there are any available promo codes right now?",waiting,7858119547,7858119547,2018-07-24T18:02:51Z,,billing,Nutri G,customer_support,87241684,product_1,2018-01-16,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4645,7858096207,2018-03-21T17:00:21Z,Ring the buzzer!,"Every time something is delivered, the courier calls me and I have to trek down the stairs to let him in. Can they please ring the buzzer?",waiting,7858067547,7858067547,2018-07-24T18:02:51Z,,food_delivery,Grade A Investment,customer_support,28307432,,2019-10-03,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4646,7858096207,2018-03-21T17:00:22Z,Thanks!,Thanks for the extra cookie in my lunch today (not that I needed it)!,assigned,7929180588,7929180588,2018-03-21T17:00:22Z,,complaint,Stratagee,finance,12241227,product_2,2019-11-03,,"['amer_region', 'emea', 'paid', 'plan_gold', 'vip_user']"
4647,7858096207,2018-03-21T17:00:23Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,waiting,7858067547,7858067547,2018-07-24T18:02:51Z,,general_support_request,CompuAdd,sales,29343982,product_3,2018-02-16,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4648,8129791828,2018-03-21T17:00:24Z,Did not receive my order,I have been sitting at my apt for 2 hours waiting on my smoothie. I would like to cancel my subscription. This is ridic.,assigned,7929180588,7929180588,2018-03-21T17:00:24Z,,becoming_a_merchant__billing,Scotty's Builders Supply,sales,43047870,product_1,2019-10-16,platinum,"['amer_region', 'emea', 'paid', 'plan_gold', 'vip_user']"
4650,,2018-03-21T22:51:48Z,Late Order,help - my order was late,assigned,26395517047,27599923708,2018-12-04T03:34:42Z,,becoming_a_courier,Just For Feet,finance,38229956,product_3,2019-09-17,,"['food_delivery', 'gold']"
4652,8129791828,2018-03-22T17:00:13Z,Refund Request,Hello. My soup was cold when it arrived. Can I get a refund?,waiting,7858067547,7858067547,2018-07-24T18:02:52Z,,complaint,Buehler Foods,,59686995,,2018-03-22,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4653,7929155048,2018-03-22T17:00:14Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,waiting,7858119547,7858119547,2018-07-24T18:02:52Z,,becoming_a_merchant__billing,Chatham,marketing__b,25705287,,2018-04-07,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4654,,2018-03-22T17:00:14Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,waiting,7929180588,7929180588,2018-07-24T18:02:53Z,,complaint,Profitpros,marketing__a,26471483,,2019-07-01,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4661,,2018-03-23T21:00:12Z,Patrick is the best Courier!,Hi. I just wanted to let you know that Patrick was the most polite and punctual courier ever! He delivered my morning coffee in under 10 minutes. He deserves a raise!,waiting,7929180588,7929180588,2018-07-24T18:02:53Z,,becoming_a_merchant__invoice,Endicott Shoes,sales,69646626,product_2,2019-07-31,,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4662,,2018-03-23T21:00:13Z,Help me reset my password,I can't log into your site. How do I reset my password?,assigned,7858067547,7858067547,2018-04-04T15:10:18Z,,becoming_a_merchant__invoice,Fit Tonic,customer_support,40099096,,2019-10-16,,"['amer', 'amer_region', 'paid', 'product_a', 'subscription_silver']"
4664,,2018-03-23T21:00:14Z,Hummus tasted gross,"Hi, I placed an order for pita & hummus, along with a couple of other tapas. The hummus definitely didn't have tahini in it, so it tasted pretty terrible. Can I get a refund?",waiting,7858174327,7858174327,2018-12-04T03:31:18Z,,training,Rainbow Bay Crafts,marketing__a,36027204,product_1,2018-05-19,gold,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4671,7858096207,2018-03-26T15:00:33Z,How does this work?,Hi. I'm new to your site. Can I place an order here or do I need to download the app?,waiting,7858174327,7858174327,2018-12-04T03:31:18Z,,becoming_a_courier,Tape World,marketing__a,09519392,product_2,2018-09-05,,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4673,,2018-03-26T15:00:34Z,I can't sign in,Help! I can't sign into your site and I need to order tons of rootbeer for a party I'm hosting!,waiting,7858119547,7858119547,2018-07-24T18:02:54Z,,complaint,Superior Interactive,sales,59787174,product_2,2018-04-20,platinum,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4674,7858096207,2018-03-26T15:00:35Z,Farmer's market deliveries?,Would you consider doing Saturday-only deliveries from the farmer's market? I'd love to get some fresh produce & flowers delivered.,open,7929180588,7929180588,2018-03-26T15:00:35Z,,complaint,Simple Solutions,finance,77120927,product_1,2018-10-06,bronze,"['amer', 'amer_region', 'emea', 'paid', 'plan_gold', 'vip_user']"
4675,8129791828,2018-03-26T15:00:35Z,Yearly subscription?,Is there a yearly subscription/membership available? I like to pay things all at once!,waiting,7858067547,7858067547,2018-07-24T18:02:54Z,,complaint,Buttrey Food & Drug,marketing__b,49341163,product_1,2019-01-23,platinum,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4676,,2018-03-26T15:00:36Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",waiting,7858174327,7858174327,2018-12-04T03:31:18Z,,becoming_a_courier,Practi-Plan,finance,92123622,,2018-06-24,gold,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4678,,2018-03-26T15:00:37Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,waiting,7858119547,7858119547,2018-07-24T18:02:55Z,,food_delivery,Golden's Distributors,sales,41640554,product_2,2019-03-05,,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4679,8129791828,2018-03-26T15:00:38Z,Changing driver rating,"Hello, I accidentally rated my last courier Steve 4 stars, but I meant to press 5. Any way to change that?",assigned,7858174327,7858174327,2018-12-04T03:31:17Z,,,Universal Design Partners,finance,01090389,,2019-07-25,,"['amer', 'amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4683,7858096207,2018-03-26T15:00:41Z,Food over an hour late,"Hi, my lunch was delivered an hour later than the estimated arrival time today. Can I get a discount or promo code for my next order? ",open,7858067547,7858067547,2018-03-26T15:00:41Z,,billing,Richman Brothers,customer_support,55210592,product_1,2019-07-22,silver,"['amer', 'amer_region', 'paid', 'product_a', 'subscription_silver']"
4684,,2018-03-26T15:00:41Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",waiting,7858174327,7858174327,2018-12-04T03:31:17Z,,becoming_a_courier,Edge Yard Service,finance,13581322,product_2,2019-04-22,,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4686,7858096207,2018-03-26T15:00:43Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:02:56Z,,general_support_request,Super Shops,marketing__a,29204277,,2018-02-10,bronze,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4689,,2018-03-26T15:00:46Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,assigned,7858119547,7858119547,2018-03-26T15:00:46Z,,billing,On Cue,marketing__b,37252734,product_2,2018-06-12,silver,"['amer', 'amer_region', 'gold', 'paid', 'plan_gold']"
4695,8129791828,2018-03-27T21:00:12Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858174327,7858174327,2018-12-04T03:31:17Z,,becoming_a_merchant__billing,Sampson's,finance,40117737,product_1,2019-12-01,gold,"['amer', 'amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4701,7929155048,2018-03-27T21:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:02:56Z,,general_support_request,Seamans Furniture,customer_support,30705036,product_2,2019-08-27,,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4702,7929155048,2018-03-27T21:00:17Z,Password Help,Please help me reset my password.,waiting,7929180588,7929180588,2018-07-24T18:02:56Z,,,Mission You,marketing__b,83489413,,2018-10-02,gold,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4706,8129791828,2018-03-28T17:00:19Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",waiting,7858119547,7858119547,2018-07-24T18:02:57Z,,complaint,Newmark & Lewis,marketing__a,58809413,product_2,2018-02-20,platinum,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4711,,2018-03-28T17:00:23Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",waiting,7858174327,7858174327,2018-12-04T03:31:16Z,,becoming_a_courier,Strongbod,customer_support,53221621,,2018-10-29,platinum,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4715,,2018-03-29T17:00:19Z,Deilvery prices,What are the delivery service fees based on?,waiting,7858174327,7858174327,2018-12-04T03:31:16Z,,,Henry's,customer_support,09058809,product_3,2019-04-17,platinum,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4716,7858096207,2018-03-29T17:00:20Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,assigned,7858119547,7858119547,2018-03-29T17:00:20Z,,training,Webcom Business Services,customer_support,07018307,product_1,2018-11-30,gold,"['amer', 'amer_region', 'gold', 'paid', 'plan_gold']"
4720,7929155048,2018-03-29T17:00:22Z,Reviews on items,I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.,waiting,7929180588,7929180588,2018-07-24T18:02:57Z,,,Solution Answers,customer_support,12722674,product_3,2018-07-29,platinum,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4721,7858096207,2018-03-29T17:00:23Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858067547,7858067547,2018-03-29T17:00:23Z,,general_support_request,Soul Sounds Unlimited,,35122525,,2018-07-02,silver,"['amer', 'amer_region', 'paid', 'product_a', 'subscription_silver']"
4722,7858096207,2018-03-29T17:00:23Z,Dan is awesome!,"Dan delivered my dinner in 20 minutes with the biggest smile! Thanks, Dan!",open,7858067547,7858067547,2018-03-29T17:00:23Z,,training,Purity,finance,34261693,product_1,2019-02-15,bronze,"['amer', 'amer_region', 'paid', 'product_a', 'subscription_silver']"
4723,8129791828,2018-03-29T17:00:24Z,Can't track my courier,"Hi, I really like your map feature, but today I was unable to track my courier. Are they any known issues with this? ",waiting,7858174327,7858174327,2018-12-04T03:31:16Z,,becoming_a_courier,Funtown toys,finance,46842987,,2019-10-29,platinum,"['amer', 'amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4724,,2018-03-29T17:00:25Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:02:58Z,,complaint,Record Town,finance,44942392,product_1,2018-03-31,silver,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4725,7858096207,2018-03-29T17:00:25Z,Password Help,Please help me reset my password.,open,7929180588,7929180588,2018-03-29T17:00:25Z,,becoming_a_merchant__billing,John M. Smyth's Homemakers,marketing__a,59099768,product_2,2018-06-12,,"['amer', 'amer_region', 'emea', 'paid', 'plan_gold', 'vip_user']"
4729,,2018-03-30T21:00:13Z,Reviews on items,I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.,waiting,7929180588,7929180588,2018-07-24T18:02:58Z,,complaint,Crazy Tiger,marketing__a,66420636,,2019-05-03,bronze,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4730,,2018-03-30T21:00:13Z,Cold Pizza,"Hi, I ordered pizza last night for dinner and by the time it arrived it was cold...",waiting,7858119547,7858119547,2018-07-24T18:02:59Z,,,Wells & Wade,sales,02928693,product_1,2019-02-02,bronze,"['amer', 'amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']"
4734,8129791828,2018-03-30T21:00:16Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",open,7929180588,7929180588,2018-03-30T21:00:16Z,,complaint,Compact Disc Center,sales,42280197,product_1,2018-03-07,,"['amer', 'amer_region', 'emea', 'paid', 'plan_gold', 'vip_user']"
